datetime,open,high,low,price,volume_24h,price_shift_1,price_shift_2,return_1h,return_2h,volume_norm,future_price,label
2025-06-21 12:00:00+00:00,103897.203125,103972.4140625,103826.59375,103826.7265625,0,103895.7578125,103852.0390625,-0.0006644279944959855,0.000420971512881796,-0.5786071782303612,103594.0703125,0
2025-06-21 13:00:00+00:00,103825.8125,103893.625,103591.8203125,103594.0703125,0,103826.7265625,103895.7578125,-0.0022408127242646834,-0.0006644279944959855,-0.5786071782303612,103528.0390625,0
2025-06-21 14:00:00+00:00,103592.6875,103773.078125,103429.140625,103528.0390625,0,103594.0703125,103826.7265625,-0.0006374037606671051,-0.0022408127242646834,-0.5786071782303612,103602.328125,1
2025-06-21 15:00:00+00:00,103535.546875,103705.9921875,103428.7734375,103602.328125,0,103528.0390625,103594.0703125,0.0007175743225963316,-0.0006374037606671051,-0.5786071782303612,103571.5234375,0
2025-06-21 16:00:00+00:00,103605.90625,103670.2421875,103511.7265625,103571.5234375,0,103602.328125,103528.0390625,-0.0002973358616307639,0.0007175743225963316,-0.5786071782303612,103218.0546875,0
2025-06-21 17:00:00+00:00,103527.4140625,103592.8984375,103218.0546875,103218.0546875,0,103571.5234375,103602.328125,-0.0034127985981909394,-0.0002973358616307639,-0.5786071782303612,102703.7578125,0
2025-06-21 18:00:00+00:00,103210.4765625,103423.875,102703.7578125,102703.7578125,0,103218.0546875,103571.5234375,-0.004982625147868465,-0.0034127985981909394,-0.5786071782303612,102276.6484375,0
2025-06-21 19:00:00+00:00,102689.171875,102742.3828125,102276.6484375,102276.6484375,1613066240,102703.7578125,103218.0546875,-0.004158653822382503,-0.004982625147868465,1.0822930087530045,102852.40625,1
2025-06-21 20:00:00+00:00,102283.765625,102879.7109375,102264.1171875,102852.40625,19210240,102276.6484375,102703.7578125,0.005629416111067019,-0.004158653822382503,-0.5588272768123045,101570.125,0
2025-06-21 21:00:00+00:00,102821.234375,102843.640625,101327.15625,101570.125,2735327232,102852.40625,102276.6484375,-0.012467197382657249,0.005629416111067019,2.2378335843569785,101821.953125,1
2025-06-21 22:00:00+00:00,101485.5234375,102016.9609375,101485.5234375,101821.953125,666673152,101570.125,102852.40625,0.002479352319395098,-0.012467197382657249,0.10783553277299464,102282.40625,1
2025-06-21 23:00:00+00:00,101819.828125,102282.40625,101053.640625,102282.40625,699318272,101821.953125,101570.125,0.004522139979329728,0.002479352319395098,0.14144871279472418,102907.671875,1
2025-06-22 00:00:00+00:00,102160.7734375,103256.46875,101934.21875,102907.671875,4120223744,102282.40625,101821.953125,0.006113129793522041,0.004522139979329728,3.6637978868108014,102409.4609375,0
2025-06-22 01:00:00+00:00,102858.5,103011.25,102281.8125,102409.4609375,844529664,102907.671875,102282.40625,-0.004841339119061671,0.006113129793522041,0.2909662106780813,102459.1171875,1
2025-06-22 02:00:00+00:00,102421.453125,102768.484375,101980.59375,102459.1171875,842944512,102409.4609375,102907.671875,0.0004848795174335013,-0.004841339119061671,0.28933405250136746,102403.3046875,0
2025-06-22 03:00:00+00:00,102425.8125,102560.2734375,102190.0859375,102403.3046875,1127161856,102459.1171875,102409.4609375,-0.0005447294641223897,0.0004848795174335013,0.5819795918398608,102675.6875,1
2025-06-22 04:00:00+00:00,102406.953125,102751.9140625,102328.0078125,102675.6875,85196800,102403.3046875,102459.1171875,0.0026599025620434764,-0.0005447294641223897,-0.4908839480607282,102880.3984375,1
2025-06-22 05:00:00+00:00,102623.9765625,102942.9921875,102623.9765625,102880.3984375,1099354112,102675.6875,102403.3046875,0.001993762520460357,0.0026599025620434764,0.5533472356080513,102751.3828125,0
2025-06-22 06:00:00+00:00,102892.8671875,102980.15625,102746.671875,102751.3828125,0,102880.3984375,102675.6875,-0.0012540350441816882,0.001993762520460357,-0.5786071782303612,102490.8828125,0
2025-06-22 07:00:00+00:00,102768.9140625,102782.515625,102312.390625,102490.8828125,1165348864,102751.3828125,102880.3984375,-0.002535245685942335,-0.0012540350441816882,0.6212989992856054,102726.9296875,1
2025-06-22 08:00:00+00:00,102473.1328125,102726.9296875,102379.7109375,102726.9296875,247795712,102490.8828125,102751.3828125,0.002303101198101996,-0.002535245685942335,-0.3234633197893859,102205.046875,0
2025-06-22 09:00:00+00:00,102733.1328125,102819.9453125,102172.171875,102205.046875,0,102726.9296875,102490.8828125,-0.005080292130676847,0.002303101198101996,-0.5786071782303612,102520.109375,1
2025-06-22 10:00:00+00:00,102223.2578125,102560.078125,102214.75,102520.109375,1023811584,102205.046875,102726.9296875,0.003082651098290003,-0.005080292130676847,0.47556456570331374,102781.7578125,1
2025-06-22 11:00:00+00:00,102508.359375,102781.7578125,102508.359375,102781.7578125,747180032,102520.109375,102205.046875,0.0025521669757777705,0.003082651098290003,0.19072976782030887,102766.828125,0
2025-06-22 12:00:00+00:00,102750.765625,102842.265625,102627.9140625,102766.828125,328826880,102781.7578125,102520.109375,-0.00014525619932707844,0.0025521669757777705,-0.24002924947948934,100866.9765625,0
2025-06-22 13:00:00+00:00,102780.296875,102825.6953125,100379.234375,100866.9765625,3949682688,102766.828125,102781.7578125,-0.018487011783502004,-0.00014525619932707844,3.488199597803934,99529.5078125,0
2025-06-22 14:00:00+00:00,100893.703125,101148.5,99258.2578125,99529.5078125,4766257152,100866.9765625,102766.828125,-0.013259728759404888,-0.018487011783502004,4.328988801812966,99182.046875,0
2025-06-22 15:00:00+00:00,99655.4921875,99803.28125,99182.046875,99182.046875,2578022400,99529.5078125,100866.9765625,-0.003491034419205297,-0.013259728759404888,2.075864026998821,99408.8125,1
2025-06-22 16:00:00+00:00,98947.078125,99549.6484375,98723.6328125,99408.8125,3787067392,99182.046875,99529.5078125,0.002286357583301287,-0.003491034419205297,3.320762099680636,99566.6796875,1
2025-06-22 17:00:00+00:00,99690.1640625,100305.4609375,99497.0625,99566.6796875,934981632,99408.8125,99182.046875,0.0015880602889205623,0.002286357583301287,0.3841004458625046,99488.3359375,0
2025-06-22 18:00:00+00:00,99521.890625,99774.0234375,99396.953125,99488.3359375,909586432,99566.6796875,99408.8125,-0.0007868470681747118,0.0015880602889205623,0.3579521753311717,98914.84375,0
2025-06-22 19:00:00+00:00,99461.4375,99467.1953125,98914.84375,98914.84375,0,99488.3359375,99566.6796875,-0.005764416321731183,-0.0007868470681747118,-0.5786071782303612,99740.65625,1
2025-06-22 20:00:00+00:00,98939.1171875,99740.65625,98386.765625,99740.65625,1399017472,98914.84375,99488.3359375,0.008348721675051931,-0.005764416321731183,0.8618968278777795,99235.078125,0
2025-06-22 21:00:00+00:00,99559.1171875,99657.1328125,99119.125,99235.078125,0,99740.65625,98914.84375,-0.005068927195874551,0.008348721675051931,-0.5786071782303612,100956.484375,1
2025-06-22 22:00:00+00:00,99187.0078125,100956.484375,99187.0078125,100956.484375,117817344,99235.078125,99740.65625,0.01734675159757174,-0.005068927195874551,-0.4572960728169322,100952.453125,0
2025-06-22 23:00:00+00:00,101001.625,101028.953125,100735.1796875,100952.453125,1304907776,100956.484375,99235.078125,-3.9930570333907786e-05,0.01734675159757174,0.7649963982442465,101042.84375,1
2025-06-23 00:00:00+00:00,100891.1171875,101539.4453125,100555.9140625,101042.84375,0,100952.453125,100956.484375,0.0008953781924256731,-3.9930570333907786e-05,-0.5786071782303612,101130.34375,1
2025-06-23 01:00:00+00:00,100960.8203125,101130.34375,100631.640625,101130.34375,0,101042.84375,100952.453125,0.0008659692933474074,0.0008953781924256731,-0.5786071782303612,101353.34375,1
2025-06-23 02:00:00+00:00,101133.8203125,101408.890625,101019.125,101353.34375,203980800,101130.34375,101042.84375,0.0022050750717437367,0.0008659692933474074,-0.368577521381913,101157.53125,0
2025-06-23 03:00:00+00:00,101345.359375,101364.8515625,101124.359375,101157.53125,0,101353.34375,101130.34375,-0.001931978687185641,0.0022050750717437367,-0.5786071782303612,101188.46875,1
2025-06-23 04:00:00+00:00,101189.1953125,101358.3828125,101045.375,101188.46875,0,101157.53125,101353.34375,0.00030583486585434043,-0.001931978687185641,-0.5786071782303612,101841.09375,1
2025-06-23 05:00:00+00:00,101214.203125,101841.09375,101214.203125,101841.09375,0,101188.46875,101157.53125,0.006449598536888621,0.00030583486585434043,-0.5786071782303612,101976.609375,1
2025-06-23 06:00:00+00:00,101808.3046875,102009.671875,101712.828125,101976.609375,791060480,101841.09375,101188.46875,0.0013306575961631402,0.006449598536888621,0.23591144882065876,101967.265625,0
2025-06-23 07:00:00+00:00,101978.515625,102064.9609375,101833.125,101967.265625,890101760,101976.609375,101841.09375,-9.162640391033299e-05,0.0013306575961631402,0.3378897038928571,101925.3984375,0
2025-06-23 08:00:00+00:00,101962.71875,102063.7265625,101789.9453125,101925.3984375,0,101967.265625,101976.609375,-0.00041059439265511835,-9.162640391033299e-05,-0.5786071782303612,101610.2890625,0
2025-06-23 09:00:00+00:00,101920.8671875,101920.8671875,101447.4765625,101610.2890625,0,101925.3984375,101967.265625,-0.0030915687339031894,-0.00041059439265511835,-0.5786071782303612,101536.203125,0
2025-06-23 10:00:00+00:00,101596.765625,101596.765625,101240.2265625,101536.203125,82984960,101610.2890625,101925.3984375,-0.0007291184601830046,-0.0030915687339031894,-0.4931613780747475,101354.234375,0
2025-06-23 11:00:00+00:00,101509.109375,101585.234375,101210.75,101354.234375,355401728,101536.203125,101610.2890625,-0.0017921563383257542,-0.0007291184601830046,-0.21266634960734612,101638.3125,1
2025-06-23 12:00:00+00:00,101342.171875,101638.3125,101186.1875,101638.3125,1159589888,101354.234375,101536.203125,0.002802824437989841,-0.0017921563383257542,0.6153692463231774,102433.796875,1
2025-06-23 13:00:00+00:00,101693.2109375,102433.796875,100888.125,102433.796875,0,101638.3125,101354.234375,0.007826619268201643,0.002802824437989841,-0.5786071782303612,101607.5546875,0
2025-06-23 14:00:00+00:00,102420.890625,102520.3828125,101607.5546875,101607.5546875,0,102433.796875,101638.3125,-0.008066109162274475,0.007826619268201643,-0.5786071782303612,101502.34375,0
2025-06-23 15:00:00+00:00,101694.5078125,102071.578125,101383.53125,101502.34375,0,101607.5546875,102433.796875,-0.001035463729282556,-0.008066109162274475,-0.5786071782303612,100346.1796875,0
2025-06-23 16:00:00+00:00,101473.6953125,101473.6953125,99919.1640625,100346.1796875,0,101502.34375,101607.5546875,-0.011390515920968574,-0.001035463729282556,-0.5786071782303612,102472.109375,1
2025-06-23 17:00:00+00:00,100737.8203125,102687.5,100595.03125,102472.109375,3249803264,100346.1796875,101502.34375,0.021185955400799622,-0.011390515920968574,2.7675659143493663,103055.1640625,1
2025-06-23 18:00:00+00:00,102551.890625,103303.03125,102540.71875,103055.1640625,1407447040,102472.109375,100346.1796875,0.005689886653609252,0.021185955400799622,0.8705763667089865,103298.171875,1
2025-06-23 19:00:00+00:00,103049.59375,103298.171875,102761.0703125,103298.171875,332828672,103055.1640625,102472.109375,0.002358036248941613,0.005689886653609252,-0.23590878813930993,103785.7734375,1
2025-06-23 20:00:00+00:00,103236.296875,103966.1328125,103041.5,103785.7734375,700530688,103298.171875,103055.1640625,0.004720330995693142,0.002358036248941613,0.14269708183944588,103789.1953125,1
2025-06-23 21:00:00+00:00,103786.7265625,104246.578125,103722.5625,103789.1953125,0,103785.7734375,103298.171875,3.2970559322956336e-05,0.004720330995693142,-0.5786071782303612,105721.0,1
2025-06-23 22:00:00+00:00,103812.9921875,106052.0,103785.3046875,105721.0,2595319808,103789.1953125,103785.7734375,0.01861277256927861,3.2970559322956336e-05,2.0936743732010497,105598.7578125,0
2025-06-23 23:00:00+00:00,105678.8515625,105722.609375,105228.984375,105598.7578125,2298023936,105721.0,103789.1953125,-0.0011562715780213959,0.01861277256927861,1.78756247453892,105202.1796875,0
2025-06-24 00:00:00+00:00,105407.609375,105533.234375,105005.375,105202.1796875,0,105598.7578125,105721.0,-0.003755518845251568,-0.0011562715780213959,-0.5786071782303612,105539.6875,1
2025-06-24 01:00:00+00:00,105198.765625,105539.6875,105074.984375,105539.6875,0,105202.1796875,105598.7578125,0.0032081826964285064,-0.003755518845251568,-0.5786071782303612,104840.8046875,0
2025-06-24 02:00:00+00:00,105529.453125,105529.453125,104822.1875,104840.8046875,1177288704,105539.6875,105202.1796875,-0.006621990542657235,0.0032081826964285064,0.6335929038983208,105031.109375,1
2025-06-24 03:00:00+00:00,104845.5859375,105161.1484375,104826.75,105031.109375,644734976,104840.8046875,105539.6875,0.0018151776692981614,-0.006621990542657235,0.08524680100431414,104892.1640625,0
2025-06-24 04:00:00+00:00,105011.3046875,105020.640625,104817.8046875,104892.1640625,0,105031.109375,104840.8046875,-0.0013228967429441663,0.0018151776692981614,-0.5786071782303612,105455.7109375,1
2025-06-24 05:00:00+00:00,104951.421875,105458.421875,104951.421875,105455.7109375,1275543552,104892.1640625,105031.109375,0.005372630835075636,-0.0013228967429441663,0.7347614060766456,105785.640625,1
2025-06-24 06:00:00+00:00,105476.7734375,105880.46875,105349.609375,105785.640625,0,105455.7109375,104892.1640625,0.0031286090109955075,0.005372630835075636,-0.5786071782303612,105005.8203125,0
2025-06-24 07:00:00+00:00,105785.640625,105831.125,105005.8203125,105005.8203125,583507968,105785.640625,105455.7109375,-0.007371702887959894,0.0031286090109955075,0.0222041642458683,105080.71875,1
2025-06-24 08:00:00+00:00,105034.796875,105197.8203125,104760.0,105080.71875,1063448576,105005.8203125,105785.640625,0.0007132789142268528,-0.007371702887959894,0.5163769550471377,105285.7578125,1
2025-06-24 09:00:00+00:00,105081.671875,105637.75,105049.7890625,105285.7578125,720756736,105080.71875,105005.8203125,0.001951252950484791,0.0007132789142268528,0.16352291407875585,105358.796875,1
2025-06-24 10:00:00+00:00,105281.90625,105413.3984375,105183.2109375,105358.796875,0,105285.7578125,105080.71875,0.0006937221521459047,0.001951252950484791,-0.5786071782303612,105248.359375,0
2025-06-24 11:00:00+00:00,105374.390625,105453.640625,105089.984375,105248.359375,0,105358.796875,105285.7578125,-0.001048203883070395,0.0006937221521459047,-0.5786071782303612,105254.1640625,1
2025-06-24 12:00:00+00:00,105268.2109375,105353.234375,105043.671875,105254.1640625,0,105248.359375,105358.796875,5.515228488567592e-05,-0.001048203883070395,-0.5786071782303612,105129.0,0
2025-06-24 13:00:00+00:00,105264.7578125,105353.859375,104927.65625,105129.0,0,105254.1640625,105248.359375,-0.0011891601972695111,5.515228488567592e-05,-0.5786071782303612,105553.9453125,1
2025-06-24 14:00:00+00:00,105125.03125,105656.828125,105068.265625,105553.9453125,0,105129.0,105254.1640625,0.004042132166195816,-0.0011891601972695111,-0.5786071782303612,105276.109375,0
2025-06-24 15:00:00+00:00,105565.0,105771.65625,105269.6171875,105276.109375,0,105553.9453125,105129.0,-0.0026321700877920463,0.004042132166195816,-0.5786071782303612,106071.421875,1
2025-06-24 16:00:00+00:00,105285.0390625,106071.421875,105272.234375,106071.421875,0,105276.109375,105553.9453125,0.007554539246573482,-0.0026321700877920463,-0.5786071782303612,106089.734375,1
2025-06-24 17:00:00+00:00,106279.9296875,106295.125,105713.8046875,106089.734375,0,106071.421875,105276.109375,0.0001726431085422838,0.007554539246573482,-0.5786071782303612,105636.109375,0
2025-06-24 18:00:00+00:00,106108.890625,106131.921875,105621.828125,105636.109375,0,106089.734375,106071.421875,-0.004275861398583127,0.0001726431085422838,-0.5786071782303612,105605.2890625,0
2025-06-24 19:00:00+00:00,105602.1796875,105683.734375,105370.90625,105605.2890625,0,105636.109375,106089.734375,-0.0002917592543151157,-0.004275861398583127,-0.5786071782303612,106142.59375,1
2025-06-24 20:00:00+00:00,105697.1875,106142.59375,105524.7890625,106142.59375,0,105605.2890625,105636.109375,0.005087857741500133,-0.0002917592543151157,-0.5786071782303612,106049.640625,0
2025-06-24 21:00:00+00:00,106124.2890625,106133.96875,105884.5859375,106049.640625,0,106142.59375,105605.2890625,-0.0008757382094782284,0.005087857741500133,-0.5786071782303612,106072.515625,1
2025-06-24 22:00:00+00:00,106042.3984375,106072.515625,105850.078125,106072.515625,0,106049.640625,106142.59375,0.00021570087239510625,-0.0008757382094782284,-0.5786071782303612,106048.78125,0
2025-06-24 23:00:00+00:00,106073.3125,106073.3125,105842.8984375,106048.78125,0,106072.515625,106049.640625,-0.00022375612438483636,0.00021570087239510625,-0.5786071782303612,106420.140625,1
2025-06-25 00:00:00+00:00,106102.046875,106465.875,105885.8359375,106420.140625,0,106048.78125,106072.515625,0.0035017788099285675,-0.00022375612438483636,-0.5786071782303612,106405.578125,0
2025-06-25 01:00:00+00:00,106441.8984375,106548.109375,106096.828125,106405.578125,1173372928,106420.140625,106048.78125,-0.00013683969889980588,0.0035017788099285675,0.6295610092809089,106554.015625,1
2025-06-25 02:00:00+00:00,106428.3046875,106817.96875,106399.1953125,106554.015625,183230464,106405.578125,106420.140625,0.001395016150615929,-0.00013683969889980588,-0.38994318888380536,106313.6640625,0
2025-06-25 03:00:00+00:00,106523.703125,106652.0,106280.6875,106313.6640625,0,106554.015625,106405.578125,-0.00225567812803864,0.001395016150615929,-0.5786071782303612,106257.78125,0
2025-06-25 04:00:00+00:00,106297.46875,106338.09375,106105.9609375,106257.78125,521506816,106313.6640625,106554.015625,-0.0005256409229499177,-0.00225567812803864,-0.04163557301748431,106294.0,1
2025-06-25 05:00:00+00:00,106254.2578125,106417.203125,106118.640625,106294.0,0,106257.78125,106313.6640625,0.0003408573901499567,-0.0005256409229499177,-0.5786071782303612,106459.53125,1
2025-06-25 06:00:00+00:00,106272.9765625,106486.34375,106183.0625,106459.53125,0,106294.0,106257.78125,0.0015572962726024047,0.0003408573901499567,-0.5786071782303612,106673.75,1
2025-06-25 07:00:00+00:00,106448.4921875,106751.34375,106389.34375,106673.75,0,106459.53125,106294.0,0.0020122082774998128,0.0015572962726024047,-0.5786071782303612,106609.546875,0
2025-06-25 08:00:00+00:00,106666.546875,106685.46875,106396.203125,106609.546875,0,106673.75,106459.53125,-0.000601864329321881,0.0020122082774998128,-0.5786071782303612,106675.8359375,1
2025-06-25 09:00:00+00:00,106627.6328125,106969.0078125,106541.5546875,106675.8359375,271151104,106609.546875,106673.75,0.0006217929298369884,-0.000601864329321881,-0.2994153458265375,107064.796875,1
2025-06-25 10:00:00+00:00,106675.1875,107168.078125,106628.359375,107064.796875,1749659648,106675.8359375,106609.546875,0.003646195355130727,0.0006217929298369884,1.2229369645076642,107233.0859375,1
2025-06-25 11:00:00+00:00,107126.203125,107243.6953125,106940.0703125,107233.0859375,484741120,107064.796875,106675.8359375,0.00157184310260711,0.003646195355130727,-0.07949152080607207,107250.1953125,1
2025-06-25 12:00:00+00:00,107247.265625,107269.03125,107002.953125,107250.1953125,292409344,107233.0859375,107064.796875,0.00015955313465446729,0.00157184310260711,-0.2775267129140185,108018.9765625,1
2025-06-25 13:00:00+00:00,107233.0703125,108148.6328125,107233.0703125,108018.9765625,876261376,107250.1953125,107233.0859375,0.007168110489309278,0.00015955313465446729,0.32363889645328064,107698.0234375,0
2025-06-25 14:00:00+00:00,107983.40625,108160.78125,107442.8125,107698.0234375,2266906624,108018.9765625,107250.1953125,-0.0029712661165077403,0.007168110489309278,1.7555224082120593,107046.5078125,0
2025-06-25 15:00:00+00:00,107693.3359375,107693.3359375,106817.453125,107046.5078125,1552142336,107698.0234375,108018.9765625,-0.00604946687232465,-0.0029712661165077403,1.019562464255739,107206.609375,1
2025-06-25 16:00:00+00:00,107072.5390625,107511.6015625,107051.6796875,107206.609375,0,107046.5078125,107698.0234375,0.0014956262074464859,-0.00604946687232465,-0.5786071782303612,107409.8828125,1
2025-06-25 17:00:00+00:00,107207.0390625,107554.421875,107007.5234375,107409.8828125,0,107206.609375,107046.5078125,0.0018960905366288197,0.0014956262074464859,-0.5786071782303612,107408.546875,0
2025-06-25 18:00:00+00:00,107440.1953125,107583.9765625,107267.28125,107408.546875,50999296,107409.8828125,107206.609375,-1.2437752141784555e-05,0.0018960905366288197,-0.5260955465552603,107737.515625,1
2025-06-25 19:00:00+00:00,107441.5546875,107922.1328125,107441.5546875,107737.515625,1578885120,107408.546875,107409.8828125,0.003062780007468563,-1.2437752141784555e-05,1.0470982801104283,107840.578125,1
2025-06-25 20:00:00+00:00,107752.3125,107890.140625,107582.8984375,107840.578125,0,107737.515625,107408.546875,0.0009566073563337747,0.003062780007468563,-0.5786071782303612,107503.8203125,0
2025-06-25 21:00:00+00:00,107845.84375,108031.2734375,107503.8203125,107503.8203125,0,107840.578125,107737.515625,-0.0031227374551873956,0.0009566073563337747,-0.5786071782303612,107338.046875,0
2025-06-25 22:00:00+00:00,107533.59375,107533.59375,107278.6328125,107338.046875,20873216,107503.8203125,107840.578125,-0.001542023688257009,-0.0031227374551873956,-0.5571149868388011,107371.703125,1
2025-06-25 23:00:00+00:00,107334.578125,107411.28125,107166.8203125,107371.703125,0,107338.046875,107503.8203125,0.0003135537768746083,-0.001542023688257009,-0.5786071782303612,107359.140625,0
2025-06-26 00:00:00+00:00,107372.0703125,107612.09375,107329.53125,107359.140625,0,107371.703125,107338.046875,-0.00011700009997396602,0.0003135537768746083,-0.5786071782303612,107669.296875,1
2025-06-26 01:00:00+00:00,107380.890625,107838.7578125,107179.3515625,107669.296875,0,107359.140625,107371.703125,0.002888959879842555,-0.00011700009997396602,-0.5786071782303612,107985.328125,1
2025-06-26 02:00:00+00:00,107681.2734375,107991.828125,107650.34375,107985.328125,0,107669.296875,107359.140625,0.0029352030631991624,0.002888959879842555,-0.5786071782303612,107899.0390625,0
2025-06-26 03:00:00+00:00,108005.2421875,108274.921875,107856.9140625,107899.0390625,1576587264,107985.328125,107669.296875,-0.0007990813566831489,0.0029352030631991624,1.0447322833736414,107878.8203125,0
2025-06-26 04:00:00+00:00,107929.109375,107937.328125,107756.046875,107878.8203125,108871680,107899.0390625,107985.328125,-0.00018738582081614634,-0.0007990813566831489,-0.46650701198474365,107659.53125,0
2025-06-26 05:00:00+00:00,107873.875,107877.796875,107566.5625,107659.53125,0,107878.8203125,107899.0390625,-0.0020327350805725377,-0.00018738582081614634,-0.5786071782303612,107780.125,1
2025-06-26 06:00:00+00:00,107671.4609375,107849.3125,107625.8125,107780.125,121450496,107659.53125,107878.8203125,0.0011201400247597677,-0.0020327350805725377,-0.45355518314575605,107866.8828125,1
2025-06-26 07:00:00+00:00,107824.9140625,108092.0859375,107808.6953125,107866.8828125,0,107780.125,107659.53125,0.0008049518638060588,0.0011201400247597677,-0.5786071782303612,107843.625,0
2025-06-26 08:00:00+00:00,107855.8046875,108190.546875,107790.8203125,107843.625,1176891392,107866.8828125,107780.125,-0.00021561587665815815,0.0008049518638060588,0.6331838099883952,107389.296875,0
2025-06-26 09:00:00+00:00,107821.015625,107831.625,107379.1171875,107389.296875,0,107843.625,107866.8828125,-0.004212841741920304,-0.00021561587665815815,-0.5786071782303612,107425.2578125,1
2025-06-26 10:00:00+00:00,107382.875,107489.9609375,107316.4375,107425.2578125,393629696,107389.296875,107843.625,0.0003348651918436355,-0.004212841741920304,-0.17330476753171226,107365.1328125,0
2025-06-26 11:00:00+00:00,107420.421875,107449.0703125,107220.1328125,107365.1328125,0,107425.2578125,107389.296875,-0.0005596914657160251,0.0003348651918436355,-0.5786071782303612,107192.1640625,0
2025-06-26 12:00:00+00:00,107372.484375,107403.90625,107165.015625,107192.1640625,0,107365.1328125,107425.2578125,-0.0016110327949956402,-0.0005596914657160251,-0.5786071782303612,106938.8828125,0
2025-06-26 13:00:00+00:00,107160.265625,107289.4921875,106878.515625,106938.8828125,0,107192.1640625,107365.1328125,-0.0023628709450470705,-0.0016110327949956402,-0.5786071782303612,107492.78125,1
2025-06-26 14:00:00+00:00,106986.796875,107722.5703125,106947.9296875,107492.78125,0,106938.8828125,107192.1640625,0.00517957942829056,-0.0023628709450470705,-0.5786071782303612,107252.609375,0
2025-06-26 15:00:00+00:00,107485.796875,107506.3828125,106702.96875,107252.609375,0,107492.78125,106938.8828125,-0.0022343070130581445,0.00517957942829056,-0.5786071782303612,107168.015625,0
2025-06-26 16:00:00+00:00,107333.4375,107397.3046875,107081.859375,107168.015625,296452096,107252.609375,107492.78125,-0.0007887337239901069,-0.0022343070130581445,-0.2733640769439499,107222.359375,1
2025-06-26 17:00:00+00:00,107199.15625,107410.2890625,107199.15625,107222.359375,0,107168.015625,107252.609375,0.0005070892624358976,-0.0007887337239901069,-0.5786071782303612,107407.8828125,1
2025-06-26 18:00:00+00:00,107210.1328125,107594.1328125,107210.1328125,107407.8828125,313507840,107222.359375,107168.015625,0.001730268188290368,0.0005070892624358976,-0.25580256105806753,107669.4765625,1
2025-06-26 19:00:00+00:00,107412.2890625,107669.4765625,107361.0859375,107669.4765625,0,107407.8828125,107222.359375,0.002435517237190677,0.001730268188290368,-0.5786071782303612,107769.1171875,1
2025-06-26 20:00:00+00:00,107576.5234375,107931.59375,107498.9140625,107769.1171875,1316098048,107669.4765625,107407.8828125,0.0009254305693792483,0.002435517237190677,0.7765185071299887,107027.6328125,0
2025-06-26 21:00:00+00:00,107786.984375,107786.984375,106908.84375,107027.6328125,0,107769.1171875,107669.4765625,-0.006880304806709541,0.0009254305693792483,-0.5786071782303612,107030.1015625,1
2025-06-26 22:00:00+00:00,107067.3671875,107242.2890625,107015.4296875,107030.1015625,854245376,107027.6328125,107769.1171875,2.306647297642249e-05,-0.006880304806709541,0.3009700328878106,106954.1015625,0
2025-06-26 23:00:00+00:00,107028.2734375,107087.15625,106931.3828125,106954.1015625,18309120,107030.1015625,107027.6328125,-0.000710080611813864,2.306647297642249e-05,-0.5597551186698679,106727.0,0
2025-06-27 00:00:00+00:00,106981.390625,107215.3515625,106727.0,106727.0,0,106954.1015625,107030.1015625,-0.0021233553382456333,-0.000710080611813864,-0.5786071782303612,107170.4453125,1
